,Season,Month,Year,Date,Pressure,Longitude,Latitude,
1438,DJF,12,1983,12/8/1983,1021.295659,341.14212,35.53921096,
1439,DJF,12,1983,12/9/1983,1022.467677,328.3765799,35.15133065,
1440,DJF,12,1983,12/10/1983,1024.274838,322.3910288,36.43533249,
1441,DJF,12,1983,12/11/1983,1022.82444,322.8987757,36.13920653,
1442,DJF,12,1983,12/12/1983,1023.100752,324.5000953,35.95208271,
1443,DJF,12,1983,12/13/1983,1022.393805,328.175911,35.5622524,
1444,DJF,12,1983,12/14/1983,1021.515359,328.883237,33.87604456,
1445,DJF,12,1983,12/15/1983,1021.312438,325.4335071,31.26891088,
1446,DJF,12,1983,12/16/1983,1021.538581,319.5277663,29.81931713,
1447,DJF,12,1983,12/17/1983,1021.21671,315.3257169,30.25741339,
1448,DJF,12,1983,12/18/1983,1020.470946,315.0461985,30.46830476,
1449,DJF,12,1983,12/19/1983,1020.227876,317.4027444,30.97663034,
1450,DJF,12,1983,12/20/1983,1019.843809,324.1004759,29.85320621,
1451,DJF,12,1983,12/21/1983,1021.673843,320.0077866,30.90630714,
1452,DJF,12,1983,12/22/1983,1022.211294,319.9381802,32.37872297,
1453,DJF,12,1983,12/23/1983,1020.384806,331.722289,29.92398507,
1454,DJF,12,1983,12/24/1983,1020.852507,338.6212161,28.93197812,
1455,DJF,12,1983,12/25/1983,1021.566024,338.1233289,29.92971554,
1456,DJF,12,1983,12/26/1983,1024.59734,340.0740149,33.49958731,
1457,DJF,12,1983,12/27/1983,1025.296393,335.4160224,35.21406333,
1458,DJF,12,1983,12/28/1983,1024.354294,330.955858,36.27502689,
1459,DJF,12,1983,12/29/1983,1024.106088,332.7058545,36.18569736,
1460,DJF,12,1983,12/30/1983,1025.505171,333.90515,35.6314215,
1461,DJF,12,1983,12/31/1983,1026.299908,331.3506362,36.29492553,
1462,DJF,1,1984,1/1/1984,1024.15574,332.0896304,36.12552164,
1463,DJF,1,1984,1/2/1984,1023.408423,333.3351417,36.49256659,
1464,DJF,1,1984,1/3/1984,1022.752314,338.1242421,34.93314984,
1465,DJF,1,1984,1/4/1984,1022.887347,335.4221397,35.48615552,
1466,DJF,1,1984,1/5/1984,1023.61572,339.2360542,35.10910512,
1467,DJF,1,1984,1/6/1984,1025.380932,337.9278206,34.27773478,
1468,DJF,1,1984,1/7/1984,1024.982953,335.512742,32.71756269,
1469,DJF,1,1984,1/8/1984,1024.1978,331.4349258,32.96840492,
1470,DJF,1,1984,1/9/1984,1022.780986,328.1730608,34.20442345,
1471,DJF,1,1984,1/10/1984,1024.473748,326.4678032,35.79841671,
1472,DJF,1,1984,1/11/1984,1025.666281,330.0702207,35.50718624,
1473,DJF,1,1984,1/12/1984,1026.448543,330.4936665,34.25494575,
1474,DJF,1,1984,1/13/1984,1027.769758,326.5968996,34.85831721,
1475,DJF,1,1984,1/14/1984,1027.254518,327.3808141,34.63839882,
1476,DJF,1,1984,1/15/1984,1024.007349,331.2185642,33.70332746,
1477,DJF,1,1984,1/16/1984,1023.864042,333.4180027,34.04381242,
1478,DJF,1,1984,1/17/1984,1024.640285,332.0860038,33.59257923,
1479,DJF,1,1984,1/18/1984,1024.396975,327.7971672,33.30470144,
1480,DJF,1,1984,1/19/1984,1022.678498,325.4613875,32.13420561,
1481,DJF,1,1984,1/20/1984,1021.823289,326.8620524,30.72237336,
1482,DJF,1,1984,1/21/1984,1023.026257,326.2678554,32.09355237,
1483,DJF,1,1984,1/22/1984,1024.651108,324.1976472,32.99479736,
1484,DJF,1,1984,1/23/1984,1025.182806,321.1437906,33.99246937,
1485,DJF,1,1984,1/24/1984,1023.576885,320.7154639,35.0028327,
1486,DJF,1,1984,1/25/1984,1021.826832,325.9145822,34.13262607,
1487,DJF,1,1984,1/26/1984,1021.652575,329.8302966,32.72164058,
1488,DJF,1,1984,1/27/1984,1021.243817,329.8915007,33.12453272,
1489,DJF,1,1984,1/28/1984,1022.949335,336.1370905,34.61829035,
1490,DJF,1,1984,1/29/1984,1023.254019,337.6629915,34.43165246,
1491,DJF,1,1984,1/30/1984,1023.093335,335.6115675,33.62905771,
1492,DJF,1,1984,1/31/1984,1022.517503,332.5293923,32.8653548,
1493,DJF,2,1984,2/1/1984,1022.853859,333.012247,32.7292215,
1494,DJF,2,1984,2/2/1984,1022.459927,331.2948683,32.95641585,
1495,DJF,2,1984,2/3/1984,1023.342517,325.9111185,34.53143535,
1496,DJF,2,1984,2/4/1984,1024.771413,328.290833,35.25790063,
1497,DJF,2,1984,2/5/1984,1026.554011,332.2196057,35.91360139,
1498,DJF,2,1984,2/6/1984,1026.608503,334.2808675,35.37646879,
1499,DJF,2,1984,2/7/1984,1025.436029,333.5194388,34.8619611,
1500,DJF,2,1984,2/8/1984,1023.693251,334.8410255,34.89610505,
1501,DJF,2,1984,2/9/1984,1022.938495,333.9352191,36.01826438,
1502,DJF,2,1984,2/10/1984,1023.802206,331.406383,37.39270057,
1503,DJF,2,1984,2/11/1984,1023.850898,328.2139276,37.0890463,
1504,DJF,2,1984,2/12/1984,1024.434789,327.6301189,36.96232027,
1505,DJF,2,1984,2/13/1984,1024.221929,327.5667832,37.78072197,
1506,DJF,2,1984,2/14/1984,1023.685878,326.4867887,38.47796868,
1507,DJF,2,1984,2/15/1984,1023.077276,329.140885,38.23088079,
1508,DJF,2,1984,2/16/1984,1021.880422,333.2675243,37.14259564,
1509,DJF,2,1984,2/17/1984,1020.800047,333.5358698,35.87197063,
1510,DJF,2,1984,2/18/1984,1019.409381,336.6574887,33.58337997,
1511,DJF,2,1984,2/19/1984,1019.050306,334.6948354,33.62751932,
1512,DJF,2,1984,2/20/1984,1019.454422,337.3529468,34.24175859,
1513,DJF,2,1984,2/21/1984,1020.81103,341.1170167,35.24728293,
1514,DJF,2,1984,2/22/1984,1021.665979,340.5040538,35.05010353,
1515,DJF,2,1984,2/23/1984,1020.937574,335.039767,34.3094737,
1516,DJF,2,1984,2/24/1984,1020.243116,331.4626829,35.80812946,
1517,DJF,2,1984,2/25/1984,1018.696011,327.5900537,36.09349128,
1518,DJF,2,1984,2/26/1984,1017.709337,323.4924346,34.76966649,
1519,DJF,2,1984,2/27/1984,1018.366627,319.5753176,33.38383074,
1520,DJF,2,1984,2/28/1984,1018.811944,318.0839719,33.12147728,
1521,DJF,2,1984,2/29/1984,1017.705482,320.250977,30.2173193,
1522,MAM,3,1984,3/1/1984,1017.457105,323.588934,34.90675322,
1523,MAM,3,1984,3/2/1984,1019.122541,327.6862805,36.75079818,
1524,MAM,3,1984,3/3/1984,1018.770799,322.6328328,35.37893396,
1525,MAM,3,1984,3/4/1984,1019.200723,322.9882717,37.08984776,
1526,MAM,3,1984,3/5/1984,1019.953408,327.4899838,38.81393759,
1527,MAM,3,1984,3/6/1984,1020.536161,332.7110642,37.40221464,
1528,MAM,3,1984,3/7/1984,1020.754182,334.4666602,36.51628236,
1529,MAM,3,1984,3/8/1984,1020.182346,335.022786,37.62889194,
1530,MAM,3,1984,3/9/1984,1020.10557,333.2264479,40.10790306,
1531,MAM,3,1984,3/10/1984,1020.99886,331.7081016,39.64506795,
1532,MAM,3,1984,3/11/1984,1021.416635,331.1294041,38.14965915,
1533,MAM,3,1984,3/12/1984,1023.262277,325.165034,36.82604479,
1534,MAM,3,1984,3/13/1984,1025.638184,317.2209087,37.17841196,
1535,MAM,3,1984,3/14/1984,1025.064927,316.0021148,37.93416581,
1536,MAM,3,1984,3/15/1984,1022.818689,317.4654719,38.84948249,
1537,MAM,3,1984,3/16/1984,1021.24576,315.1868057,40.46209739,
1538,MAM,3,1984,3/17/1984,1021.827472,313.6679835,41.40872724,
1539,MAM,3,1984,3/18/1984,1021.45223,313.3389059,42.40574215,
1540,MAM,3,1984,3/19/1984,1020.309553,314.1049634,41.07010278,
1541,MAM,3,1984,3/20/1984,1021.011488,314.9402255,37.08388839,
1542,MAM,3,1984,3/21/1984,1020.966833,319.9172338,33.02664796,
1543,MAM,3,1984,3/22/1984,1020.809861,322.9992087,29.25896552,
1544,MAM,3,1984,3/23/1984,1020.111463,323.4514851,28.59853623,
1545,MAM,3,1984,3/24/1984,1019.655272,327.9122897,28.99487857,
1546,MAM,3,1984,3/25/1984,1018.855131,329.1505771,28.9212155,
1547,MAM,3,1984,3/26/1984,1018.504401,332.8683076,29.15331824,
1548,MAM,3,1984,3/27/1984,1018.036076,335.8100551,29.85115318,
1549,MAM,3,1984,3/28/1984,1018.182072,339.4746437,30.24472453,
1550,MAM,3,1984,3/29/1984,1019.114735,339.2321998,30.93712546,
1551,MAM,3,1984,3/30/1984,1018.696644,337.118565,30.80421281,
1552,MAM,3,1984,3/31/1984,1017.327669,331.2440219,28.49346662,
1553,MAM,4,1984,4/1/1984,1017.774748,329.8693425,29.47992048,
1554,MAM,4,1984,4/2/1984,1018.429601,326.0590403,30.84884859,
1555,MAM,4,1984,4/3/1984,1019.147711,318.9356928,32.97169089,
1556,MAM,4,1984,4/4/1984,1019.242557,317.5004814,34.08413902,
1557,MAM,4,1984,4/5/1984,1020.297242,315.9487494,35.82828776,
1558,MAM,4,1984,4/6/1984,1020.742328,318.6259515,36.31353518,
1559,MAM,4,1984,4/7/1984,1021.008212,321.5306475,35.92170817,
1560,MAM,4,1984,4/8/1984,1019.780438,326.0026738,38.48494737,
1561,MAM,4,1984,4/9/1984,1018.694872,323.125313,41.87776863,
1562,MAM,4,1984,4/10/1984,1017.370781,320.6804722,40.7966211,
1563,MAM,4,1984,4/11/1984,1017.389565,325.890767,37.16413504,
1564,MAM,4,1984,4/12/1984,1017.825022,329.5618601,36.62310421,
1565,MAM,4,1984,4/13/1984,1017.923449,328.7939402,36.24357824,
1566,MAM,4,1984,4/14/1984,1017.714133,322.3396487,34.157171,
1567,MAM,4,1984,4/15/1984,1018.318609,323.0707092,33.65658958,
1568,MAM,4,1984,4/16/1984,1019.242526,330.0325487,35.70715436,
1569,MAM,4,1984,4/17/1984,1019.425326,332.8913564,36.81225724,
1570,MAM,4,1984,4/18/1984,1018.824039,333.8658849,35.72035512,
1571,MAM,4,1984,4/19/1984,1018.631659,331.5969436,34.55133178,
1572,MAM,4,1984,4/20/1984,1018.733581,327.1751366,32.86866919,
1573,MAM,4,1984,4/21/1984,1018.015947,328.6463716,31.92002654,
1574,MAM,4,1984,4/22/1984,1017.161683,328.5323287,32.43103657,
1575,MAM,4,1984,4/23/1984,1017.144792,331.514897,31.49692044,
1576,MAM,4,1984,4/24/1984,1018.428905,331.6656848,32.30282924,
1577,MAM,4,1984,4/25/1984,1018.086815,327.2959684,32.44462419,
1578,MAM,4,1984,4/26/1984,1017.820189,328.8929807,34.70694517,
1579,MAM,4,1984,4/27/1984,1018.075805,326.6562021,37.76038503,
1580,MAM,4,1984,4/28/1984,1019.620198,322.6199275,37.99803847,
1581,MAM,4,1984,4/29/1984,1019.758375,321.5025324,36.70525047,
1582,MAM,4,1984,4/30/1984,1019.498252,321.6051661,33.64315692,
1583,MAM,5,1984,5/1/1984,1019.782664,321.7084217,31.38993485,
1584,MAM,5,1984,5/2/1984,1019.145653,320.8001109,30.7695197,
1585,MAM,5,1984,5/3/1984,1019.205352,320.1627658,30.43720516,
1586,MAM,5,1984,5/4/1984,1019.252643,319.6952216,30.37113256,
1587,MAM,5,1984,5/5/1984,1018.978882,318.2153748,29.52633458,
1588,MAM,5,1984,5/6/1984,1019.174247,316.6675385,30.15638461,
1589,MAM,5,1984,5/7/1984,1020.167232,319.0541384,32.54460254,
1590,MAM,5,1984,5/8/1984,1020.193115,322.9007295,34.02352846,
1591,MAM,5,1984,5/9/1984,1020.191551,322.9137876,33.94080374,
1592,MAM,5,1984,5/10/1984,1019.4679,321.2914969,36.12302403,
1593,MAM,5,1984,5/11/1984,1020.575333,321.462761,39.47034672,
1594,MAM,5,1984,5/12/1984,1020.926861,321.9223203,40.52792323,
1595,MAM,5,1984,5/13/1984,1021.27476,321.7822055,39.71628926,
1596,MAM,5,1984,5/14/1984,1021.647149,319.7252631,38.06046097,
1597,MAM,5,1984,5/15/1984,1021.834246,319.7874383,37.12824857,
1598,MAM,5,1984,5/16/1984,1021.5254,321.3456079,35.96420762,
1599,MAM,5,1984,5/17/1984,1022.115633,321.626727,36.02477326,
1600,MAM,5,1984,5/18/1984,1023.610674,322.122599,36.02846311,
1601,MAM,5,1984,5/19/1984,1023.328097,322.6747451,35.16268087,
1602,MAM,5,1984,5/20/1984,1022.126389,322.0860544,34.61167223,
1603,MAM,5,1984,5/21/1984,1021.677934,321.4231436,34.18349505,
1604,MAM,5,1984,5/22/1984,1022.067761,320.3172024,34.23199681,
1605,MAM,5,1984,5/23/1984,1022.296408,321.6550318,33.88359013,
1606,MAM,5,1984,5/24/1984,1021.840563,324.9096216,34.35148867,
1607,MAM,5,1984,5/25/1984,1021.607558,322.6411675,34.33791326,
1608,MAM,5,1984,5/26/1984,1021.621799,319.103666,34.05200118,
1609,MAM,5,1984,5/27/1984,1022.156534,320.7986344,34.72890372,
1610,MAM,5,1984,5/28/1984,1023.390258,320.4627417,35.73905727,
1611,MAM,5,1984,5/29/1984,1024.047145,317.9485658,36.37208241,
1612,MAM,5,1984,5/30/1984,1023.065251,316.4342463,35.78956812,
1613,MAM,5,1984,5/31/1984,1023.177085,317.7177471,34.87056924,
1614,JJA,6,1984,6/1/1984,1022.54414,320.7612781,33.52478608,
1615,JJA,6,1984,6/2/1984,1021.287234,321.6921945,32.02575816,
1616,JJA,6,1984,6/3/1984,1020.746296,326.0874832,31.04650179,
1617,JJA,6,1984,6/4/1984,1019.973411,329.1199373,31.47056887,
1618,JJA,6,1984,6/5/1984,1020.733097,328.0236513,32.91792384,
1619,JJA,6,1984,6/6/1984,1021.948925,324.8824799,33.96621441,
1620,JJA,6,1984,6/7/1984,1021.71593,321.6246852,34.18446952,
1621,JJA,6,1984,6/8/1984,1020.642232,320.9392524,34.47523592,
1622,JJA,6,1984,6/9/1984,1019.596545,326.079079,34.78651104,
1623,JJA,6,1984,6/10/1984,1020.249039,332.0986751,34.76778069,
1624,JJA,6,1984,6/11/1984,1020.67467,334.3521712,34.90752683,
1625,JJA,6,1984,6/12/1984,1020.732141,332.6161537,35.15834095,
1626,JJA,6,1984,6/13/1984,1020.218478,331.2467377,35.03473519,
1627,JJA,6,1984,6/14/1984,1019.774117,331.2443263,34.60658473,
1628,JJA,6,1984,6/15/1984,1020.440145,328.305173,34.25376935,
1629,JJA,6,1984,6/16/1984,1020.883771,321.9560454,34.68270938,
1630,JJA,6,1984,6/17/1984,1021.032663,320.3017755,36.35625667,
1631,JJA,6,1984,6/18/1984,1021.500879,325.1220582,37.90905714,
1632,JJA,6,1984,6/19/1984,1022.734837,327.0392344,37.62905083,
1633,JJA,6,1984,6/20/1984,1022.509847,325.8524633,36.25166747,
1634,JJA,6,1984,6/21/1984,1021.78973,326.8666636,36.14339133,
1635,JJA,6,1984,6/22/1984,1021.667146,329.8184383,37.02908072,
1636,JJA,6,1984,6/23/1984,1021.723061,328.8683219,37.21002376,
1637,JJA,6,1984,6/24/1984,1022.245823,324.8033141,37.20148685,
1638,JJA,6,1984,6/25/1984,1021.656277,325.242676,37.3357864,
1639,JJA,6,1984,6/26/1984,1021.051596,327.0098986,37.33797167,
1640,JJA,6,1984,6/27/1984,1021.595306,327.8518779,35.98466289,
1641,JJA,6,1984,6/28/1984,1022.222632,322.9077375,34.39516539,
1642,JJA,6,1984,6/29/1984,1021.903545,318.794739,33.83750223,
1643,JJA,6,1984,6/30/1984,1019.963994,317.4302959,33.04274132,
1644,JJA,7,1984,7/1/1984,1019.660673,323.5581081,32.50269249,
1645,JJA,7,1984,7/2/1984,1021.008944,326.9900983,33.24645985,
1646,JJA,7,1984,7/3/1984,1021.143156,326.800524,34.04839705,
1647,JJA,7,1984,7/4/1984,1020.853293,325.2639479,34.85761772,
1648,JJA,7,1984,7/5/1984,1020.959243,324.2780983,35.66980782,
1649,JJA,7,1984,7/6/1984,1021.394518,321.9067005,35.51731484,
1650,JJA,7,1984,7/7/1984,1020.76379,318.031635,34.90524605,
1651,JJA,7,1984,7/8/1984,1020.409877,316.0935608,34.72596023,
1652,JJA,7,1984,7/9/1984,1020.222334,316.9224209,34.94822498,
1653,JJA,7,1984,7/10/1984,1020.345255,317.882728,35.10308942,
1654,JJA,7,1984,7/11/1984,1020.384841,322.6941117,34.71592609,
1655,JJA,7,1984,7/12/1984,1021.294797,328.9598541,35.88661205,
1656,JJA,7,1984,7/13/1984,1022.676035,328.5481721,36.42941203,
1657,JJA,7,1984,7/14/1984,1022.088624,324.9139295,35.6519793,
1658,JJA,7,1984,7/15/1984,1021.230611,321.4839938,34.86200342,
1659,JJA,7,1984,7/16/1984,1020.075335,322.6324626,35.48478483,
1660,JJA,7,1984,7/17/1984,1019.544923,324.027401,35.62886809,
1661,JJA,7,1984,7/18/1984,1019.605342,324.4598402,35.37061578,
1662,JJA,7,1984,7/19/1984,1019.943129,323.735307,34.73508082,
1663,JJA,7,1984,7/20/1984,1019.875519,320.9243769,35.1952019,
1664,JJA,7,1984,7/21/1984,1019.905106,318.247912,36.11245477,
1665,JJA,7,1984,7/22/1984,1019.540999,318.1640146,35.75863515,
1666,JJA,7,1984,7/23/1984,1019.741415,322.1313545,34.52502191,
1667,JJA,7,1984,7/24/1984,1020.345527,325.6041811,34.14220227,
1668,JJA,7,1984,7/25/1984,1020.564922,326.9472314,35.02766415,
1669,JJA,7,1984,7/26/1984,1020.976903,326.8259007,36.56960656,
1670,JJA,7,1984,7/27/1984,1022.178739,327.403112,38.3706728,
1671,JJA,7,1984,7/28/1984,1022.710112,325.9564087,37.61340233,
1672,JJA,7,1984,7/29/1984,1021.852398,320.6111799,35.5163673,
1673,JJA,7,1984,7/30/1984,1021.182692,315.4525734,33.72827585,
1674,JJA,7,1984,7/31/1984,1020.158174,318.7634021,33.09931256,
1675,JJA,8,1984,8/1/1984,1021.557323,325.5907979,34.77950533,
1676,JJA,8,1984,8/2/1984,1021.872653,324.1157542,35.06988455,
1677,JJA,8,1984,8/3/1984,1021.00285,324.3835982,34.51194805,
1678,JJA,8,1984,8/4/1984,1021.17812,327.8039017,34.91835983,
1679,JJA,8,1984,8/5/1984,1021.505664,329.9945202,35.51074674,
1680,JJA,8,1984,8/6/1984,1020.667789,331.8128116,36.67297677,
1681,JJA,8,1984,8/7/1984,1020.056677,332.7953068,37.98910222,
1682,JJA,8,1984,8/8/1984,1021.207342,330.7612984,38.13648852,
1683,JJA,8,1984,8/9/1984,1021.682159,327.9848903,37.83798709,
1684,JJA,8,1984,8/10/1984,1021.875807,323.8825123,38.01550372,
1685,JJA,8,1984,8/11/1984,1021.632659,322.8912749,37.36481069,
1686,JJA,8,1984,8/12/1984,1022.034624,319.0181296,37.27856923,
1687,JJA,8,1984,8/13/1984,1020.966877,316.3758666,36.68910314,
1688,JJA,8,1984,8/14/1984,1019.494866,318.1541331,35.71308966,
1689,JJA,8,1984,8/15/1984,1018.606653,321.1131657,34.33963413,
1690,JJA,8,1984,8/16/1984,1018.24983,324.6846055,33.39383629,
1691,JJA,8,1984,8/17/1984,1018.328773,330.0051696,34.23682254,
1692,JJA,8,1984,8/18/1984,1019.629107,332.1932868,34.58452972,
1693,JJA,8,1984,8/19/1984,1020.216131,329.3853081,33.82885731,
1694,JJA,8,1984,8/20/1984,1020.13729,325.2612485,32.96056228,
1695,JJA,8,1984,8/21/1984,1019.751904,322.8162615,32.45698485,
1696,JJA,8,1984,8/22/1984,1019.758923,320.1721245,31.63503372,
1697,JJA,8,1984,8/23/1984,1018.594329,321.8602997,31.04685195,
1698,JJA,8,1984,8/24/1984,1018.56848,323.0370682,31.37929537,
1699,JJA,8,1984,8/25/1984,1019.174991,323.4404251,33.10611036,
1700,JJA,8,1984,8/26/1984,1019.77648,323.2691284,34.33158482,
1701,JJA,8,1984,8/27/1984,1019.64072,322.9910448,35.24393888,
1702,JJA,8,1984,8/28/1984,1020.01821,324.5927472,35.94416701,
1703,JJA,8,1984,8/29/1984,1019.779324,325.9634718,35.37861166,
1704,JJA,8,1984,8/30/1984,1018.64169,327.5130291,34.21164146,
1705,JJA,8,1984,8/31/1984,1017.83327,330.7125393,33.47564688,
1706,SON,9,1984,9/1/1984,1017.46872,330.6825625,31.85084114,
1707,SON,9,1984,9/2/1984,1017.553873,333.3612758,30.71020369,
1708,SON,9,1984,9/3/1984,1018.144037,337.5653083,32.07282082,
1709,SON,9,1984,9/4/1984,1019.134415,329.1108287,32.13458753,
1710,SON,9,1984,9/5/1984,1020.584587,322.4093974,34.67347353,
1711,SON,9,1984,9/6/1984,1020.333344,322.9114637,36.68969098,
1712,SON,9,1984,9/7/1984,1020.730753,323.4706996,37.78940397,
1713,SON,9,1984,9/8/1984,1021.458713,322.6814262,38.19997481,
1714,SON,9,1984,9/9/1984,1020.309226,322.1492731,37.63972781,
1715,SON,9,1984,9/10/1984,1018.993336,324.6591857,37.79631095,
1716,SON,9,1984,9/11/1984,1018.634202,327.8011476,36.64320177,
1717,SON,9,1984,9/12/1984,1019.046749,325.9693292,34.70904728,
1718,SON,9,1984,9/13/1984,1018.761878,323.1731732,34.35291964,
1719,SON,9,1984,9/14/1984,1018.307837,323.8264747,34.61899097,
1720,SON,9,1984,9/15/1984,1018.99508,324.7022418,36.73294573,
1721,SON,9,1984,9/16/1984,1019.512691,326.1455575,37.34662505,
1722,SON,9,1984,9/17/1984,1020.523239,322.9238478,37.92556427,
1723,SON,9,1984,9/18/1984,1021.738951,322.2669262,38.56315657,
1724,SON,9,1984,9/19/1984,1020.384128,324.6869298,38.11795797,
1725,SON,9,1984,9/20/1984,1019.162272,327.4769398,37.52639874,
1726,SON,9,1984,9/21/1984,1018.727121,329.3080696,36.60732376,
1727,SON,9,1984,9/22/1984,1017.744811,325.8294125,35.89287155,
1728,SON,9,1984,9/23/1984,1017.967663,321.2006268,36.73790244,
1729,SON,9,1984,9/24/1984,1017.897289,324.786201,37.43617926,
1730,SON,9,1984,9/25/1984,1017.731774,326.2844513,37.11261194,
1731,SON,9,1984,9/26/1984,1018.176472,328.6422359,35.39181762,
1732,SON,9,1984,9/27/1984,1018.143883,326.0648195,34.07361139,
1733,SON,9,1984,9/28/1984,1019.079088,320.4822382,34.1709432,
1734,SON,9,1984,9/29/1984,1020.215641,320.9914491,33.81776436,
1735,SON,9,1984,9/30/1984,1020.600233,321.153825,33.48937821,
1736,SON,10,1984,10/1/1984,1020.29531,318.3518314,33.13105774,
1737,SON,10,1984,10/2/1984,1018.99028,317.475473,32.3847831,
1738,SON,10,1984,10/3/1984,1017.77959,319.9374751,31.46029528,
1739,SON,10,1984,10/4/1984,1018.918224,323.9104581,32.80715753,
1740,SON,10,1984,10/5/1984,1020.544047,325.8601917,34.22057721,
1741,SON,10,1984,10/6/1984,1022.136748,327.3258185,36.24267495,
1742,SON,10,1984,10/7/1984,1023.159635,328.6349655,37.37885073,
1743,SON,10,1984,10/8/1984,1022.909032,330.4184888,37.72040105,
1744,SON,10,1984,10/9/1984,1021.976083,332.1954529,37.5913412,
1745,SON,10,1984,10/10/1984,1020.949597,333.8387532,36.31207715,
1746,SON,10,1984,10/11/1984,1020.606177,334.0207975,35.06777393,
1747,SON,10,1984,10/12/1984,1019.203853,334.1493152,34.5526336,
1748,SON,10,1984,10/13/1984,1018.362865,333.7125507,37.51075834,
1749,SON,10,1984,10/14/1984,1018.224772,340.4126667,38.57769125,
1750,SON,10,1984,10/15/1984,1018.547409,341.5003351,36.94433799,
1751,SON,10,1984,10/16/1984,1019.241286,338.7399051,36.44125719,
1752,SON,10,1984,10/17/1984,1018.955895,331.0454666,34.50749378,
1753,SON,10,1984,10/18/1984,1018.17877,327.0767378,32.14586217,
1754,SON,10,1984,10/19/1984,1017.595975,326.7696732,30.01396842,
1755,SON,10,1984,10/20/1984,1018.402635,329.9109131,30.91726619,
1756,SON,10,1984,10/21/1984,1020.147112,328.8925372,33.58427344,
1757,SON,10,1984,10/22/1984,1020.389771,327.0269964,34.53043054,
1758,SON,10,1984,10/23/1984,1020.245892,325.1726262,35.49687624,
1759,SON,10,1984,10/24/1984,1019.979206,323.5775236,35.0610545,
1760,SON,10,1984,10/25/1984,1020.207014,321.8227236,33.44915691,
1761,SON,10,1984,10/26/1984,1019.847065,320.2670741,32.76094966,
1762,SON,10,1984,10/27/1984,1019.277681,322.683707,35.3101894,
1763,SON,10,1984,10/28/1984,1019.381441,331.1571334,36.68275296,
1764,SON,10,1984,10/29/1984,1020.428647,332.2791907,36.40957255,
1765,SON,10,1984,10/30/1984,1020.809574,328.1039907,36.85023188,
1766,SON,10,1984,10/31/1984,1021.138715,324.772333,37.03659143,
1767,SON,11,1984,11/1/1984,1021.17489,320.6502466,36.97321937,
1768,SON,11,1984,11/2/1984,1019.828202,324.7737291,34.92364361,
1769,SON,11,1984,11/3/1984,1019.265491,325.5237192,34.05674058,
1770,SON,11,1984,11/4/1984,1019.6455,317.4444973,34.67915459,
1771,SON,11,1984,11/5/1984,1019.575461,317.5053289,34.03467891,
1772,SON,11,1984,11/6/1984,1018.401381,317.770728,31.85917658,
1773,SON,11,1984,11/7/1984,1017.699669,318.8135219,29.94165185,
1774,SON,11,1984,11/8/1984,1018.32859,310.3853678,35.3821141,
1775,SON,11,1984,11/9/1984,1018.761698,307.4971939,38.29157728,
1776,SON,11,1984,11/10/1984,1017.592189,308.3676969,38.71466727,
1777,SON,11,1984,11/11/1984,1017.59843,321.5346795,38.39181028,
1778,SON,11,1984,11/12/1984,1019.40891,327.1276117,37.64996082,
1779,SON,11,1984,11/13/1984,1019.504675,328.0793789,33.88871661,
1780,SON,11,1984,11/14/1984,1018.941213,326.7058172,28.98247664,
1781,SON,11,1984,11/15/1984,1018.23079,319.2023318,27.7237073,
1782,SON,11,1984,11/16/1984,1018.166277,315.0493468,28.09865115,
1783,SON,11,1984,11/17/1984,1018.906264,322.8621789,28.44109321,
1784,SON,11,1984,11/18/1984,1019.379646,325.3010313,29.01234998,
1785,SON,11,1984,11/19/1984,1019.278827,326.9009989,29.16884219,
1786,SON,11,1984,11/20/1984,1019.890597,333.5376976,29.56679318,
1787,SON,11,1984,11/21/1984,1020.115743,333.4450659,29.79957527,
1788,SON,11,1984,11/22/1984,1020.830225,327.4511461,31.90803382,
1789,SON,11,1984,11/23/1984,1020.961025,327.2657085,32.23765212,
1790,SON,11,1984,11/24/1984,1019.309559,334.8593196,31.28084217,
1791,SON,11,1984,11/25/1984,1018.988895,340.3525511,32.40957639,
1792,SON,11,1984,11/26/1984,1019.993929,336.8264885,34.60385457,
1793,SON,11,1984,11/27/1984,1021.785984,329.3226737,35.51046309,
1794,SON,11,1984,11/28/1984,1021.256705,328.1948228,35.32035365,
1795,SON,11,1984,11/29/1984,1019.128514,329.4611428,34.15170808,
1796,SON,11,1984,11/30/1984,1017.996875,326.2485009,29.23205481,
1797,DJF,12,1984,12/1/1984,1018.776489,326.753411,28.06801933,
1798,DJF,12,1984,12/2/1984,1019.842429,325.8265629,29.51435245,
1799,DJF,12,1984,12/3/1984,1020.836206,322.7190622,32.30634672,
1800,DJF,12,1984,12/4/1984,1021.713758,327.2107798,32.88665536,
1801,DJF,12,1984,12/5/1984,1022.663853,329.14344,33.50287768,
1802,DJF,12,1984,12/6/1984,1023.120486,331.2267796,34.36494892,
1803,DJF,12,1984,12/7/1984,1022.524058,336.0589056,33.98228014,
1804,DJF,12,1984,12/8/1984,1021.746359,336.6980082,35.01082373,
1805,DJF,12,1984,12/9/1984,1022.388974,336.6393078,36.90256573,
1806,DJF,12,1984,12/10/1984,1021.709028,332.7519405,37.25647809,
1807,DJF,12,1984,12/11/1984,1020.430562,336.0706446,36.12522764,
1808,DJF,12,1984,12/12/1984,1020.661417,338.8434732,33.80094824,
