,Season,Month,Year,Date,Pressure,Longitude,Latitude
392,SON,9,1990,9/24/1990,1009.822467,337.2449048,60.86344941
393,SON,10,1990,10/4/1990,1005.733735,334.1809508,63.27237069
394,SON,10,1990,10/14/1990,1008.395204,333.7020129,58.32623906
395,SON,10,1990,10/24/1990,1006.792279,335.4875632,57.66962913
396,SON,11,1990,11/3/1990,1007.627163,329.2985527,54.11885883
397,SON,11,1990,11/13/1990,1005.284954,319.8337784,57.44042131
398,SON,11,1990,11/23/1990,1008.219156,327.7593178,56.92740352
399,DJF,12,1990,12/3/1990,1008.260042,328.6572132,66.56732391
400,DJF,12,1990,12/13/1990,1006.162641,315.6056347,62.70852527
401,DJF,12,1990,12/23/1990,995.6784831,333.2403085,63.73232942
402,DJF,1,1991,1/2/1991,996.0800902,338.7134962,61.6129592
403,DJF,1,1991,1/12/1991,1002.396345,331.9441462,59.68850418
404,DJF,1,1991,1/22/1991,1002.987412,311.0129395,60.2646829
405,DJF,2,1991,2/1/1991,1002.735977,307.7003698,63.79657668
406,DJF,2,1991,2/11/1991,1006.933928,300.6773514,56.21805523
407,DJF,2,1991,2/21/1991,1001.179498,324.17332,61.08827807
408,MAM,3,1991,3/3/1991,1006.503286,323.3040351,52.49466598
409,MAM,3,1991,3/13/1991,1005.023319,331.8221778,50.7808165
410,MAM,3,1991,3/23/1991,1008.306763,315.5275386,61.57232745
411,MAM,4,1991,4/2/1991,1005.280307,337.2718894,62.51598593
412,MAM,4,1991,4/12/1991,1011.862144,345.4681452,63.27941519
413,MAM,4,1991,4/22/1991,1012.318706,343.4062442,50.20706289
414,MAM,5,1991,5/2/1991,1011.9207,342.6618687,47.2923379
415,MAM,5,1991,5/12/1991,1009.629442,317.3587801,62.96546699
416,MAM,5,1991,5/22/1991,1009.719262,311.8646352,64.90886536
417,JJA,6,1991,6/1/1991,1010.079118,312.6542052,47.81805326
418,JJA,6,1991,6/11/1991,1009.248188,338.8270149,56.38679665
419,JJA,6,1991,6/21/1991,1009.585895,327.3526136,62.79232548
420,JJA,7,1991,7/1/1991,1010.253061,308.2848145,61.33343171
421,JJA,7,1991,7/11/1991,1009.206183,318.2228871,60.17164266
422,JJA,7,1991,7/21/1991,1010.117138,313.4952542,55.95495053
423,JJA,7,1991,7/31/1991,1009.865692,325.691256,62.3304822
424,JJA,8,1991,8/10/1991,1005.546147,325.9403577,64.93505774
425,JJA,8,1991,8/20/1991,1004.819923,321.1211108,66.25381275
426,JJA,8,1991,8/30/1991,1008.207638,315.4724525,63.98942121
427,SON,9,1991,9/9/1991,1011.614585,322.8052911,57.83390202
428,SON,9,1991,9/19/1991,1004.517909,328.7027611,62.79282131
429,SON,9,1991,9/29/1991,1008.053624,341.1745484,61.20820476
430,SON,10,1991,10/9/1991,1009.74522,328.9762245,59.89090995
431,SON,10,1991,10/19/1991,1008.851654,321.9576322,61.55151778
432,SON,10,1991,10/29/1991,1005.616897,340.6766404,57.86002715
433,SON,11,1991,11/8/1991,1002.815086,346.3257064,63.4441203
434,SON,11,1991,11/18/1991,1008.687371,327.1788074,56.66353521
435,SON,11,1991,11/28/1991,1004.616736,326.5359384,61.89057695
436,DJF,12,1991,12/8/1991,1004.486668,307.1039482,63.20298867
437,DJF,12,1991,12/18/1991,1001.74544,335.5098661,62.84970234
438,DJF,12,1991,12/28/1991,1003.248986,327.1721686,65.67932073
439,DJF,1,1992,1/7/1992,1005.795588,327.5264032,62.20378698
440,DJF,1,1992,1/17/1992,1001.097407,308.8373506,58.4704548
441,DJF,1,1992,1/27/1992,1005.106159,315.7471617,65.41616295
442,DJF,2,1992,2/6/1992,1001.989764,333.2076694,58.67379751
443,DJF,2,1992,2/16/1992,1004.315985,318.3570535,64.06377806
444,DJF,2,1992,2/26/1992,1000.673008,325.4073415,62.02608267
445,MAM,3,1992,3/7/1992,1003.401279,331.3522756,64.44845678
446,MAM,3,1992,3/17/1992,1004.614111,330.2404771,60.20010579
447,MAM,3,1992,3/27/1992,1006.741519,359.0926427,52.27134773
448,MAM,4,1992,4/6/1992,1008.066324,334.7886183,54.67714881
449,MAM,4,1992,4/16/1992,1010.234948,340.0452192,60.48292087
450,MAM,4,1992,4/26/1992,1007.426802,340.8631124,58.97863472
451,MAM,5,1992,5/6/1992,1005.528347,347.4724486,65.70387022
452,MAM,5,1992,5/16/1992,1011.465233,310.0895282,64.67343334
453,MAM,5,1992,5/26/1992,1010.948677,336.1553085,50.10491969
454,JJA,6,1992,6/5/1992,1010.626596,326.3079189,61.71236095
455,JJA,6,1992,6/15/1992,1009.961094,316.6301561,64.52916049
456,JJA,6,1992,6/25/1992,1010.984613,313.7314939,52.11716475
457,JJA,7,1992,7/5/1992,1011.733696,309.0243519,57.15238494
458,JJA,7,1992,7/15/1992,1007.868291,322.8703082,59.71764122
459,JJA,7,1992,7/25/1992,1010.515972,323.8161774,62.2502233
460,JJA,8,1992,8/4/1992,1008.307365,330.5274431,65.16801949
461,JJA,8,1992,8/14/1992,1006.647471,326.8507694,62.81058293
462,JJA,8,1992,8/24/1992,1008.021138,345.1086663,59.16475907
463,SON,9,1992,9/3/1992,1007.714704,348.5997653,60.37938159
464,SON,9,1992,9/13/1992,1008.323689,324.3162727,60.77187934
465,SON,9,1992,9/23/1992,1006.979917,298.3258342,62.61873575
466,SON,10,1992,10/3/1992,1008.816531,309.3379279,56.53279931
467,SON,10,1992,10/13/1992,1010.651603,330.0791177,53.57753689
468,SON,10,1992,10/23/1992,1007.364017,339.9514455,60.70442748
469,SON,11,1992,11/2/1992,1006.440714,333.733504,59.77990315
470,SON,11,1992,11/12/1992,1003.039731,332.5195472,62.80350009
471,SON,11,1992,11/22/1992,1002.019414,338.9377435,60.80748678
472,DJF,12,1992,12/2/1992,999.3182362,331.4725504,59.0442288
473,DJF,12,1992,12/12/1992,1005.685052,345.4518029,62.72346607
474,DJF,12,1992,12/22/1992,1002.669792,315.6643435,64.24765077
475,DJF,1,1993,1/1/1993,1001.516308,322.5572987,64.41631566
476,DJF,1,1993,1/11/1993,995.3712275,338.3012379,62.94458028
477,DJF,1,1993,1/21/1993,1000.630295,334.768373,63.37396314
478,DJF,1,1993,1/31/1993,1001.9343,324.4819773,63.41639266
479,DJF,2,1993,2/10/1993,1006.374016,315.7092632,64.70513644
480,DJF,2,1993,2/20/1993,1009.458302,345.1091925,67.0894917
481,MAM,3,1993,3/2/1993,1010.231317,343.5326067,56.8839641
482,MAM,3,1993,3/12/1993,1004.338925,329.3909969,61.43744749
483,MAM,3,1993,3/22/1993,1003.771557,337.0471368,65.56201074
484,MAM,4,1993,4/1/1993,1006.202661,329.8417901,56.41018647
485,MAM,4,1993,4/11/1993,1009.722552,337.5539217,55.55267729
486,MAM,4,1993,4/21/1993,1009.328916,339.6971857,58.61498944
487,MAM,5,1993,5/1/1993,1010.980983,338.3122119,62.48016492
488,MAM,5,1993,5/11/1993,1012.255374,330.0136027,45.56087616
489,MAM,5,1993,5/21/1993,1009.758398,313.6919258,50.87168978
490,MAM,5,1993,5/31/1993,1010.246136,329.3337066,50.37474934
491,JJA,6,1993,6/10/1993,1011.952872,318.4973455,53.26822972
492,JJA,6,1993,6/20/1993,1010.787482,320.5131814,62.11230484
493,JJA,6,1993,6/30/1993,1010.66442,318.2365578,63.26121505
494,JJA,7,1993,7/10/1993,1009.740683,315.2756558,54.30086834
495,JJA,7,1993,7/20/1993,1010.645074,349.5834364,57.64461343
496,JJA,7,1993,7/30/1993,1009.633283,320.857484,60.39960049
497,JJA,8,1993,8/9/1993,1009.234002,344.3387022,65.09384642
498,JJA,8,1993,8/19/1993,1011.142661,306.8345886,64.41516483
499,JJA,8,1993,8/29/1993,1009.855648,297.9594296,58.41159663
500,SON,9,1993,9/8/1993,1008.614216,312.5625917,56.55497472
501,SON,9,1993,9/18/1993,1008.615189,313.1093301,59.04132195
502,SON,9,1993,9/28/1993,1008.004026,317.8146323,59.50809261
503,SON,10,1993,10/8/1993,1007.199482,337.4908756,53.74119454
504,SON,10,1993,10/18/1993,1008.506464,297.090223,63.57572961
505,SON,10,1993,10/28/1993,1010.122402,316.1269306,60.53812889
506,SON,11,1993,11/7/1993,1004.660782,320.0819045,64.52031046
507,SON,11,1993,11/17/1993,1003.226142,312.3100072,62.04753885
508,SON,11,1993,11/27/1993,1000.399613,320.3612411,63.01723236
509,DJF,12,1993,12/7/1993,1005.155499,349.7026158,61.97870355
510,DJF,12,1993,12/17/1993,1002.453391,350.459653,61.63659696
511,DJF,12,1993,12/27/1993,1003.935683,329.7560593,58.83894232
512,DJF,1,1994,1/6/1994,1001.370392,341.6014981,55.14819728
513,DJF,1,1994,1/16/1994,1002.588593,329.3338229,63.85764849
514,DJF,1,1994,1/26/1994,1002.298952,343.92177,63.06713678
515,DJF,2,1994,2/5/1994,1003.380005,320.5819848,60.70774809
516,DJF,2,1994,2/15/1994,1005.288723,323.3540859,57.63308596
517,DJF,2,1994,2/25/1994,1004.608155,327.4483137,51.85256132
518,MAM,3,1994,3/7/1994,1001.444695,336.7694654,64.46845627
519,MAM,3,1994,3/17/1994,1004.511127,335.1394241,58.36340003
520,MAM,3,1994,3/27/1994,1001.939145,336.6336597,61.93626748
521,MAM,4,1994,4/6/1994,1003.747129,346.5720741,61.82397719
522,MAM,4,1994,4/16/1994,1010.24949,312.3707087,52.03224559
523,MAM,4,1994,4/26/1994,1008.373066,329.7017844,56.28982575
524,MAM,5,1994,5/6/1994,1009.053754,318.4097389,59.23758858
525,MAM,5,1994,5/16/1994,1009.316847,344.3066056,46.19111094
526,MAM,5,1994,5/26/1994,1011.743141,318.3988108,59.8147186
527,JJA,6,1994,6/5/1994,1008.866284,329.5689957,62.163606
528,JJA,6,1994,6/15/1994,1005.798359,324.4339472,66.38515372
529,JJA,6,1994,6/25/1994,1006.293967,314.6269353,61.99237756
530,JJA,7,1994,7/5/1994,1011.255118,327.079024,57.93044916
531,JJA,7,1994,7/15/1994,1006.041887,310.442898,65.8529545
532,JJA,7,1994,7/25/1994,1006.946754,313.3177299,62.06457101
533,JJA,8,1994,8/4/1994,1008.272024,303.8709135,66.59198092
534,JJA,8,1994,8/14/1994,1009.678378,317.5533291,61.39905165
535,JJA,8,1994,8/24/1994,1009.506434,321.4738095,60.03043446
536,SON,9,1994,9/3/1994,1008.533559,324.9060207,61.6093145
537,SON,9,1994,9/13/1994,1010.214608,336.6331564,57.60949664
538,SON,9,1994,9/23/1994,1010.454006,333.9411042,63.24787068
539,SON,10,1994,10/3/1994,1007.974764,321.7488502,59.18950385
540,SON,10,1994,10/13/1994,1010.263374,333.8918868,53.90832429
541,SON,10,1994,10/23/1994,1007.576182,335.9004943,56.3809628
542,SON,11,1994,11/2/1994,1006.863744,324.6416758,56.39173734
543,SON,11,1994,11/12/1994,1005.40406,325.1027105,55.49116564
544,SON,11,1994,11/22/1994,999.6809479,321.3976384,63.17719505
545,DJF,12,1994,12/2/1994,1002.944926,335.1266044,61.41953248
546,DJF,12,1994,12/12/1994,1004.244565,336.7417544,63.44915789
547,DJF,12,1994,12/22/1994,1004.598806,333.3062814,63.70898345
548,DJF,1,1995,1/1/1995,1003.830349,331.1035562,60.47383986
549,DJF,1,1995,1/11/1995,1003.127872,344.6430224,66.57786777
550,DJF,1,1995,1/21/1995,1001.13912,344.7284819,57.85900756
551,DJF,1,1995,1/31/1995,1001.39484,330.6786666,58.10201024
552,DJF,2,1995,2/10/1995,999.6956562,327.6134479,57.69540357
553,DJF,2,1995,2/20/1995,1000.618299,345.9189132,62.22170168
554,MAM,3,1995,3/2/1995,1001.43968,353.8107438,62.138262
555,MAM,3,1995,3/12/1995,1003.709254,347.2573417,62.46892302
556,MAM,3,1995,3/22/1995,1006.424484,337.8443462,58.93976734
557,MAM,4,1995,4/1/1995,1005.766389,334.1550759,59.14407512
558,MAM,4,1995,4/11/1995,1011.109422,328.894875,62.49194688
559,MAM,4,1995,4/21/1995,1010.798114,332.9534712,47.51145875
560,MAM,5,1995,5/1/1995,1007.439374,323.9083174,48.56052643
561,MAM,5,1995,5/11/1995,1010.250171,327.6217777,46.59009011
562,MAM,5,1995,5/21/1995,1011.066494,327.1549612,55.26744271
563,MAM,5,1995,5/31/1995,1011.996281,310.7168899,59.21786127
564,JJA,6,1995,6/10/1995,1011.170555,306.333441,58.25578917
565,JJA,6,1995,6/20/1995,1007.495723,317.331422,63.5987423
566,JJA,6,1995,6/30/1995,1011.514502,341.7581134,60.68124813
567,JJA,7,1995,7/10/1995,1010.140538,304.7470713,57.53096577
568,JJA,7,1995,7/20/1995,1008.163278,315.2142906,60.96890305
569,JJA,7,1995,7/30/1995,1007.729153,303.6143522,64.49100682
570,JJA,8,1995,8/9/1995,1007.802009,311.5435981,63.02097972
571,JJA,8,1995,8/19/1995,1008.083107,318.2453199,61.7290068
572,JJA,8,1995,8/29/1995,1010.414157,316.332659,57.88956864
573,SON,9,1995,9/8/1995,1008.650129,328.043128,56.39901048
574,SON,9,1995,9/18/1995,1008.300936,319.3615478,67.97691034
575,SON,9,1995,9/28/1995,1005.004584,328.6657902,63.70578913
576,SON,10,1995,10/8/1995,1007.460622,341.4835951,59.23748314
577,SON,10,1995,10/18/1995,1008.331191,326.4592442,60.08139891
578,SON,10,1995,10/28/1995,1009.276993,319.9466637,58.24680036
579,SON,11,1995,11/7/1995,1007.081879,293.0530487,60.3633944
580,SON,11,1995,11/17/1995,1009.941544,338.1367929,58.09497398
581,SON,11,1995,11/27/1995,1008.079121,310.4302232,58.95847073
582,DJF,12,1995,12/7/1995,1007.427658,320.054315,62.17035918
583,DJF,12,1995,12/17/1995,1006.724681,324.6790936,46.97052337
584,DJF,12,1995,12/27/1995,1001.601004,331.2770605,50.6105118
585,DJF,1,1996,1/6/1996,997.2478395,328.2546206,54.82207088
586,DJF,1,1996,1/16/1996,1003.372065,316.3631738,61.69246935
587,DJF,1,1996,1/26/1996,1008.212611,331.5411884,49.45471962
588,DJF,2,1996,2/5/1996,1006.77756,325.1825733,58.98930877
589,DJF,2,1996,2/15/1996,1008.406952,303.5191568,57.55913459
590,DJF,2,1996,2/25/1996,1007.656858,326.9496397,62.22211721
591,MAM,3,1996,3/6/1996,1005.388771,310.1785145,63.74476721
592,MAM,3,1996,3/16/1996,1010.626141,335.3860596,47.3990198
593,MAM,3,1996,3/26/1996,1007.73776,323.5636732,46.58767976
594,MAM,4,1996,4/5/1996,1008.129671,320.304217,48.99827763
595,MAM,4,1996,4/15/1996,1009.756382,318.8715497,54.79456841
596,MAM,4,1996,4/25/1996,1010.973834,325.7229672,53.75917296
597,MAM,5,1996,5/5/1996,1010.577759,352.9809437,48.30598267
598,MAM,5,1996,5/15/1996,1012.160625,352.9374943,46.30156327
599,MAM,5,1996,5/25/1996,1009.376309,330.4326213,57.03588348
600,JJA,6,1996,6/4/1996,1008.580913,338.614983,63.08483975
601,JJA,6,1996,6/14/1996,1011.88165,306.9812579,62.38277231
602,JJA,6,1996,6/24/1996,1011.073079,319.458615,59.77293468
603,JJA,7,1996,7/4/1996,1008.896772,330.7895172,58.2422582
604,JJA,7,1996,7/14/1996,1009.497691,311.1200045,63.56066804
605,JJA,7,1996,7/24/1996,1009.391405,318.7573523,66.38480793
606,JJA,8,1996,8/3/1996,1007.246396,313.7959175,64.37408527
607,JJA,8,1996,8/13/1996,1011.156227,323.0191979,63.43210499
608,JJA,8,1996,8/23/1996,1010.305324,301.6510033,62.03253391
609,SON,9,1996,9/2/1996,1010.030244,308.3414657,61.6685727
610,SON,9,1996,9/12/1996,1010.833532,318.9527335,54.14797634
611,SON,9,1996,9/22/1996,1008.106617,331.1125647,55.78833644
612,SON,10,1996,10/2/1996,1001.333745,324.4901799,65.07345605
613,SON,10,1996,10/12/1996,1007.407099,336.0745682,59.14099845
614,SON,10,1996,10/22/1996,1005.861536,333.4867083,56.64941824
615,SON,11,1996,11/1/1996,1005.289577,337.2614596,58.46797013
616,SON,11,1996,11/11/1996,1006.931585,336.3740847,67.81926924
617,SON,11,1996,11/21/1996,1008.443066,350.9786488,56.57214719
618,DJF,12,1996,12/1/1996,1008.425071,340.320327,61.45658693
619,DJF,12,1996,12/11/1996,1009.866764,342.3214451,51.054265
620,DJF,12,1996,12/21/1996,1006.692728,326.0718626,53.35230409
621,DJF,12,1996,12/31/1996,1008.29189,313.559747,55.59917646
622,DJF,1,1997,1/10/1997,1002.905026,321.6561664,52.63924341
623,DJF,1,1997,1/20/1997,1002.351841,314.1279289,64.32168174
624,DJF,1,1997,1/30/1997,1006.58196,342.759959,68.40128629
625,DJF,2,1997,2/9/1997,1001.17306,331.5912841,62.39778052
626,DJF,2,1997,2/19/1997,996.949289,331.8141237,62.2432022
627,MAM,3,1997,3/1/1997,998.2795247,331.4525089,63.96248132
628,MAM,3,1997,3/11/1997,1006.307508,329.5885032,58.02333595
629,MAM,3,1997,3/21/1997,1007.376263,313.7651325,58.30005336
630,MAM,3,1997,3/31/1997,1006.093378,339.9099046,60.4099178
631,MAM,4,1997,4/10/1997,1010.282499,318.1582346,56.97823122
632,MAM,4,1997,4/20/1997,1007.102112,318.7178769,48.59288668
633,MAM,4,1997,4/30/1997,1009.160843,321.5631365,56.64789407
634,MAM,5,1997,5/10/1997,1009.455995,328.8746202,53.7878205
635,MAM,5,1997,5/20/1997,1010.998527,314.2476276,47.02008231
636,MAM,5,1997,5/30/1997,1012.914952,323.9735001,52.38507327
637,JJA,6,1997,6/9/1997,1011.416454,335.8985621,51.09375208
638,JJA,6,1997,6/19/1997,1010.225937,321.1874944,55.67264539
639,JJA,6,1997,6/29/1997,1010.113182,315.2877945,57.11687255
640,JJA,7,1997,7/9/1997,1011.090813,309.3007146,61.72023258
641,JJA,7,1997,7/19/1997,1010.809066,307.3712338,54.95935422
642,JJA,7,1997,7/29/1997,1006.602179,312.487577,62.62304281
643,JJA,8,1997,8/8/1997,1009.010033,302.6596145,66.40154869
644,JJA,8,1997,8/18/1997,1010.031639,327.9126019,62.53896191
645,JJA,8,1997,8/28/1997,1009.893352,335.1099628,59.76816579
646,SON,9,1997,9/7/1997,1008.886967,349.1159234,65.44561535
647,SON,9,1997,9/17/1997,1008.722207,322.5468736,61.22114054
648,SON,9,1997,9/27/1997,1004.979048,311.9514861,61.70797793
649,SON,10,1997,10/7/1997,1007.435193,338.0537332,59.42250194
650,SON,10,1997,10/17/1997,1009.798991,327.5394316,53.01823039
651,SON,10,1997,10/27/1997,1010.682813,312.4307452,55.41848061
652,SON,11,1997,11/6/1997,1006.095978,347.9333598,55.9493517
653,SON,11,1997,11/16/1997,1001.839768,326.4020007,57.21592292
654,SON,11,1997,11/26/1997,1006.329015,320.5408154,51.03563419
655,DJF,12,1997,12/6/1997,1004.146252,325.8918606,56.17319352
656,DJF,12,1997,12/16/1997,1002.33926,315.8157539,54.83647065
657,DJF,12,1997,12/26/1997,1002.808632,323.2787066,60.11535453
658,DJF,1,1998,1/5/1998,998.0378641,338.1329322,59.31186101
659,DJF,1,1998,1/15/1998,1007.064905,345.4535775,57.55801414
660,DJF,1,1998,1/25/1998,1010.340558,310.2150738,63.90232507
661,DJF,2,1998,2/4/1998,1005.869274,334.678635,62.60894967
662,DJF,2,1998,2/14/1998,1005.974073,335.1661732,62.36168533
663,DJF,2,1998,2/24/1998,1004.15751,342.7396247,60.39095369
664,MAM,3,1998,3/6/1998,1008.965668,353.3913364,59.69520666
665,MAM,3,1998,3/16/1998,1007.200123,335.1596193,69.02420363
666,MAM,3,1998,3/26/1998,1007.039327,318.719227,61.81275748
667,MAM,4,1998,4/5/1998,1008.087551,340.6871871,49.86152162
668,MAM,4,1998,4/15/1998,1008.679661,346.258157,55.03615927
669,MAM,4,1998,4/25/1998,1009.64346,333.2204737,56.48844569
670,MAM,5,1998,5/5/1998,1010.662146,328.7503442,60.28297437
671,MAM,5,1998,5/15/1998,1011.116313,305.1002625,58.1280456
672,MAM,5,1998,5/25/1998,1011.100502,310.7356773,53.86094652
673,JJA,6,1998,6/4/1998,1009.202343,313.2736467,50.01517389
674,JJA,6,1998,6/14/1998,1010.277909,311.1488246,53.23520542
675,JJA,6,1998,6/24/1998,1011.190626,321.1954092,54.62673897
676,JJA,7,1998,7/4/1998,1010.374599,335.8678035,61.48614453
677,JJA,7,1998,7/14/1998,1008.402931,329.6823303,60.95659822
678,JJA,7,1998,7/24/1998,1009.943589,313.5586849,57.65843668
679,JJA,8,1998,8/3/1998,1007.370542,323.0136747,66.47236488
680,JJA,8,1998,8/13/1998,1007.913444,319.0488958,63.98905276
681,JJA,8,1998,8/23/1998,1009.525345,332.5854728,62.89046758
682,SON,9,1998,9/2/1998,1008.87411,316.2129479,52.6506504
683,SON,9,1998,9/12/1998,1006.826109,341.8823034,56.98522987
684,SON,9,1998,9/22/1998,1010.801302,301.2912247,54.97811702
685,SON,10,1998,10/2/1998,1009.716268,320.4562051,53.31705172
686,SON,10,1998,10/12/1998,1005.026958,346.9529027,65.67343491
687,SON,10,1998,10/22/1998,1002.484982,334.2703313,60.9789305
688,SON,11,1998,11/1/1998,1006.234481,348.4444096,56.78362732
689,SON,11,1998,11/11/1998,1007.36251,314.5898381,59.97517159
690,SON,11,1998,11/21/1998,1006.111262,322.49084,61.3946541
691,DJF,12,1998,12/1/1998,1007.235348,312.7445711,58.29224572
692,DJF,12,1998,12/11/1998,997.9247732,321.2154925,61.49954003
693,DJF,12,1998,12/21/1998,1000.914591,327.7617918,62.97176895
694,DJF,12,1998,12/31/1998,1001.310066,333.1959705,58.85031836
695,DJF,1,1999,1/10/1999,1003.97031,330.7736706,63.03763808
696,DJF,1,1999,1/20/1999,1003.676551,338.4215973,61.26997629
697,DJF,1,1999,1/30/1999,1006.984586,334.7081176,63.34483005
698,DJF,2,1999,2/9/1999,1008.028591,334.0398463,61.27871788
699,DJF,2,1999,2/19/1999,1003.878655,353.1179394,62.93974516
700,MAM,3,1999,3/1/1999,1006.10527,346.1115045,59.99757674
701,MAM,3,1999,3/11/1999,1009.932695,330.1595732,50.91510834
702,MAM,3,1999,3/21/1999,1008.86935,348.2198241,61.24484536
703,MAM,3,1999,3/31/1999,1007.23564,328.2340788,55.74428599
704,MAM,4,1999,4/10/1999,1007.994896,341.6494559,57.30770215
705,MAM,4,1999,4/20/1999,1008.21702,327.3243856,52.23602928
706,MAM,4,1999,4/30/1999,1011.270512,330.9696254,53.48160408
707,MAM,5,1999,5/10/1999,1009.982137,335.3454033,53.2431779
708,MAM,5,1999,5/20/1999,1008.449914,336.5166361,64.6291744
709,MAM,5,1999,5/30/1999,1011.4303,311.8905815,61.71861655
710,JJA,6,1999,6/9/1999,1009.507092,306.6403848,65.19674237
711,JJA,6,1999,6/19/1999,1006.383726,318.4182753,67.12293489
712,JJA,6,1999,6/29/1999,1009.277722,314.3534551,57.75948454
713,JJA,7,1999,7/9/1999,1009.221286,309.5201883,61.50447036
714,JJA,7,1999,7/19/1999,1007.096644,320.1749963,62.83763216
715,JJA,7,1999,7/29/1999,1009.585771,295.8997087,55.11375925
716,JJA,8,1999,8/8/1999,1010.598093,319.1139991,52.28477955
717,JJA,8,1999,8/18/1999,1009.835062,314.2070624,62.76728862
718,JJA,8,1999,8/28/1999,1004.285661,317.3731454,64.46988195
719,SON,9,1999,9/7/1999,1007.558267,335.203125,62.45938359
720,SON,9,1999,9/17/1999,1007.759049,337.5338649,54.5808128
721,SON,9,1999,9/27/1999,1005.713869,337.7201116,60.10770123
722,SON,10,1999,10/7/1999,1009.725353,341.429525,63.79047251
723,SON,10,1999,10/17/1999,1007.353039,327.4176307,53.47712511
724,SON,10,1999,10/27/1999,1004.204186,336.8027276,60.79699217
725,SON,11,1999,11/6/1999,1006.76685,324.3217146,63.16143735
726,SON,11,1999,11/16/1999,1007.022738,312.8474961,64.92114398
727,SON,11,1999,11/26/1999,1002.404178,349.4932386,64.91557658
728,DJF,12,1999,12/6/1999,1003.987361,349.0537179,61.89036177
729,DJF,12,1999,12/16/1999,1008.579115,339.042745,60.02033044
730,DJF,12,1999,12/26/1999,997.1795386,323.4461865,61.18347575
731,DJF,1,2000,1/5/2000,997.7454421,330.2915268,64.53143898
732,DJF,1,2000,1/15/2000,1008.524471,322.1034991,56.73205251
733,DJF,1,2000,1/25/2000,1007.063452,331.6922132,63.64643939
734,DJF,2,2000,2/4/2000,998.9860893,325.7013924,61.99784669
735,DJF,2,2000,2/14/2000,1002.412509,335.4677871,63.6143959
736,DJF,2,2000,2/24/2000,1003.85609,332.2090373,64.17698113
737,MAM,3,2000,3/5/2000,1006.686107,334.4031252,56.92881977
738,MAM,3,2000,3/15/2000,1007.256765,347.7106313,68.56346437
739,MAM,3,2000,3/25/2000,1011.099744,325.9064717,59.3211637
740,MAM,4,2000,4/4/2000,1009.448313,320.0949861,55.58807406
741,MAM,4,2000,4/14/2000,1005.361179,0.641707225,52.46271137
742,MAM,4,2000,4/24/2000,1010.780234,340.9346761,50.75458037
743,MAM,5,2000,5/4/2000,1010.599993,321.5866956,62.40774408
744,MAM,5,2000,5/14/2000,1011.250249,315.4240177,58.79390709
745,MAM,5,2000,5/24/2000,1008.762088,333.4030554,59.39794616
746,JJA,6,2000,6/3/2000,1010.345933,317.001108,63.11419508
747,JJA,6,2000,6/13/2000,1009.088749,322.7600193,62.08616751
748,JJA,6,2000,6/23/2000,1010.08639,304.9165917,56.38869259
749,JJA,7,2000,7/3/2000,1012.155771,332.8241925,53.90180406
750,JJA,7,2000,7/13/2000,1009.090131,332.8063995,61.21869804
751,JJA,7,2000,7/23/2000,1012.53948,321.2347133,63.50993102
752,JJA,8,2000,8/2/2000,1010.606758,311.1438112,65.71546796
753,JJA,8,2000,8/12/2000,1010.469627,324.491384,62.07263828
754,JJA,8,2000,8/22/2000,1010.306465,315.6266863,66.08224844
755,SON,9,2000,9/1/2000,1009.488869,314.3445633,63.10339863
756,SON,9,2000,9/11/2000,1005.663707,313.5176259,63.49376034
757,SON,9,2000,9/21/2000,1007.105569,307.1882523,58.74494388
758,SON,10,2000,10/1/2000,1006.142728,324.1386877,62.16546523
759,SON,10,2000,10/11/2000,1005.800334,333.774999,60.64891496
760,SON,10,2000,10/21/2000,1004.572489,327.6625075,62.64284242
761,SON,10,2000,10/31/2000,1003.86717,348.5246268,58.20892747
762,SON,11,2000,11/10/2000,1007.259867,347.7345854,54.77745863
763,SON,11,2000,11/20/2000,1006.5706,329.7872931,57.61291691
764,SON,11,2000,11/30/2000,1001.690816,334.6720952,56.05831054
765,DJF,12,2000,12/10/2000,1003.121911,335.1137056,57.97865894
766,DJF,12,2000,12/20/2000,1005.636555,330.6574521,51.38473669
767,DJF,12,2000,12/30/2000,1002.513496,339.6173376,52.8096781
768,DJF,1,2001,1/9/2001,1008.858178,320.5290272,56.75059025
769,DJF,1,2001,1/19/2001,1004.549874,325.7276625,60.08267003
770,DJF,1,2001,1/29/2001,1006.179216,320.4262538,58.89143834
771,DJF,2,2001,2/8/2001,1005.897344,335.06876,57.03457273
772,DJF,2,2001,2/18/2001,1007.60617,321.8270566,64.88120825
773,DJF,2,2001,2/28/2001,1005.629489,345.9852598,49.32161473
774,MAM,3,2001,3/10/2001,1005.537064,332.0933505,55.29538654
775,MAM,3,2001,3/20/2001,1004.617293,337.121564,47.75990894
776,MAM,3,2001,3/30/2001,1007.706475,342.3383485,57.67993131
777,MAM,4,2001,4/9/2001,1010.87808,330.1597237,52.05035385
778,MAM,4,2001,4/19/2001,1009.802972,337.8001927,58.73649747
779,MAM,4,2001,4/29/2001,1008.675949,325.2277146,65.12865759
780,MAM,5,2001,5/9/2001,1012.523605,338.0666538,56.25979168
781,MAM,5,2001,5/19/2001,1010.470997,313.54575,51.41826728
782,MAM,5,2001,5/29/2001,1011.259459,327.4698111,60.30149745
